VARIABLE	K	M	STATISTIC	VALUE
DTCOND	14	210	mean_original	4.87043e-06
DTCOND	14	210	std_original	1.46683e-05
DTCOND	14	210	min_reconstructed	-0.000174068
DTCOND	14	210	max_reconstructed	0.000339873
DTCOND	14	210	mean_reconstructed	4.87043e-06
DTCOND	14	210	std_reconstructed	1.46615e-05
DTCOND	14	210	max_error	0.0227244
DTCOND	14	210	rms_error	0.000872296
DTCOND	14	210	correlation	0.999539
DTCOND	14	210	srr	5.0424
DTCOND	14	210	precisionbits	4.45961
V	14	210	min_original	-21.459
V	14	210	max_original	23.0733
V	14	210	mean_original	0.0107813
V	14	210	std_original	2.24094
V	14	210	min_reconstructed	-21.594
V	14	210	max_reconstructed	23.1321
V	14	210	mean_reconstructed	0.0107813
V	14	210	std_reconstructed	2.24077
V	14	210	max_error	0.0119122
V	14	210	rms_error	0.000633742
V	14	210	correlation	0.999921
V	14	210	srr	6.31114
V	14	210	precisionbits	5.39142
CONCLD	14	210	min_original	0
CONCLD	14	210	max_original	0.234965
CONCLD	14	210	mean_original	0.0175247
CONCLD	14	210	std_original	0.0298164
CONCLD	14	210	min_reconstructed	-0.00195134
CONCLD	14	210	max_reconstructed	0.234862
CONCLD	14	210	mean_reconstructed	0.0175247
CONCLD	14	210	std_reconstructed	0.029815
CONCLD	14	210	max_error	0.0428551
CONCLD	14	210	rms_error	0.0012182
CONCLD	14	210	correlation	0.999954
CONCLD	14	210	srr	6.70276
CONCLD	14	210	precisionbits	3.54439
AWNI	14	210	min_original	0
AWNI	14	210	max_original	260675
AWNI	14	210	mean_original	3431.19
AWNI	14	210	std_original	8970.07
AWNI	14	210	min_reconstructed	-3016.06
AWNI	14	210	max_reconstructed	258461
AWNI	14	210	mean_reconstructed	3431.19
AWNI	14	210	std_reconstructed	8966.38
AWNI	14	210	max_error	0.0240288
AWNI	14	210	rms_error	0.00098742
AWNI	14	210	correlation	0.999588
AWNI	14	210	srr	5.12306
AWNI	14	210	precisionbits	4.37909
CMFDQR	14	210	min_original	0
CMFDQR	14	210	max_original	3.54263e-08
CMFDQR	14	210	mean_original	3.44481e-10
CMFDQR	14	210	std_original	1.46611e-09
CMFDQR	14	210	min_reconstructed	-4.98836e-10
CMFDQR	14	210	max_reconstructed	3.52098e-08
CMFDQR	14	210	mean_reconstructed	3.44481e-10
CMFDQR	14	210	std_reconstructed	1.4657e-09
CMFDQR	14	210	max_error	0.0449616
CMFDQR	14	210	rms_error	0.000969366
CMFDQR	14	210	correlation	0.999726
CMFDQR	14	210	srr	5.41591
CMFDQR	14	210	precisionbits	3.47516
NUMLIQ	14	210	min_original	0
NUMLIQ	14	210	max_original	1.10291e+08
NUMLIQ	14	210	mean_original	1.52682e+06
NUMLIQ	14	210	std_original	4.06015e+06
NUMLIQ	14	210	min_reconstructed	-1.21576e+06
NUMLIQ	14	210	max_reconstructed	1.10466e+08
NUMLIQ	14	210	mean_reconstructed	1.52682e+06
NUMLIQ	14	210	std_reconstructed	4.05779e+06
NUMLIQ	14	210	max_error	0.0481698
NUMLIQ	14	210	rms_error	0.00125501
NUMLIQ	14	210	correlation	0.999419
NUMLIQ	14	210	srr	4.87445
NUMLIQ	14	210	precisionbits	3.37573
ICWMR	14	210	min_original	0
ICWMR	14	210	max_original	0.000449792
ICWMR	14	210	mean_original	1.52678e-05
ICWMR	14	210	std_original	3.66208e-05
ICWMR	14	210	min_reconstructed	-4.48878e-06
ICWMR	14	210	max_reconstructed	0.00044906
ICWMR	14	210	mean_reconstructed	1.52678e-05
ICWMR	14	210	std_reconstructed	3.66178e-05
ICWMR	14	210	max_error	0.0352095
ICWMR	14	210	rms_error	0.00104271
ICWMR	14	210	correlation	0.999918
ICWMR	14	210	srr	6.28692
ICWMR	14	210	precisionbits	3.82789
H2SO4	14	210	min_original	1.81269e-17
H2SO4	14	210	max_original	9.24223e-12
H2SO4	14	210	mean_original	1.32776e-13
H2SO4	14	210	std_original	2.39386e-13
H2SO4	14	210	min_reconstructed	-9.41129e-14
H2SO4	14	210	max_reconstructed	9.25503e-12
H2SO4	14	210	mean_reconstructed	1.32776e-13
H2SO4	14	210	std_reconstructed	2.3919e-13
H2SO4	14	210	max_error	0.0624275
H2SO4	14	210	rms_error	0.00104955
H2SO4	14	210	correlation	0.999179
H2SO4	14	210	srr	4.62519
H2SO4	14	210	precisionbits	3.00167
LCLOUD	14	210	min_original	6.93889e-18
LCLOUD	14	210	max_original	0.594302
LCLOUD	14	210	mean_original	0.0419948
LCLOUD	14	210	std_original	0.0731716
LCLOUD	14	210	min_reconstructed	-0.00719809
LCLOUD	14	210	max_reconstructed	0.595018
LCLOUD	14	210	mean_reconstructed	0.0419948
LCLOUD	14	210	std_reconstructed	0.0731666
LCLOUD	14	210	max_error	0.0318683
LCLOUD	14	210	rms_error	0.00143547
LCLOUD	14	210	correlation	0.999932
LCLOUD	14	210	srr	6.42243
LCLOUD	14	210	precisionbits	3.97173
ncl_a3	14	210	min_original	1.98896e-21
ncl_a3	14	210	max_original	4.03007e-08
ncl_a3	14	210	mean_original	2.65457e-09
ncl_a3	14	210	std_original	5.98545e-09
ncl_a3	14	210	min_reconstructed	-2.01823e-10
ncl_a3	14	210	max_reconstructed	4.03354e-08
ncl_a3	14	210	mean_reconstructed	2.65457e-09
ncl_a3	14	210	std_reconstructed	5.98537e-09
ncl_a3	14	210	max_error	0.0384873
ncl_a3	14	210	rms_error	0.000755145
ncl_a3	14	210	correlation	0.999987
ncl_a3	14	210	srr	7.61968
ncl_a3	14	210	precisionbits	3.69947
ncl_a2	14	210	min_original	1.87074e-17
ncl_a2	14	210	max_original	1.61144e-11
ncl_a2	14	210	mean_original	4.98638e-13
ncl_a2	14	210	std_original	1.41688e-12
ncl_a2	14	210	min_reconstructed	-1.31159e-13
ncl_a2	14	210	max_reconstructed	1.61306e-11
ncl_a2	14	210	mean_reconstructed	4.98638e-13
ncl_a2	14	210	std_reconstructed	1.41685e-12
ncl_a2	14	210	max_error	0.0313917
ncl_a2	14	210	rms_error	0.000625519
ncl_a2	14	210	correlation	0.999975
ncl_a2	14	210	srr	7.1351
ncl_a2	14	210	precisionbits	3.99347
ncl_a1	14	210	min_original	1.72758e-14
ncl_a1	14	210	max_original	3.30491e-09
ncl_a1	14	210	mean_original	1.95335e-10
ncl_a1	14	210	std_original	3.79219e-10
ncl_a1	14	210	min_reconstructed	-6.73607e-12
ncl_a1	14	210	max_reconstructed	3.28129e-09
ncl_a1	14	210	mean_reconstructed	1.95335e-10
ncl_a1	14	210	std_reconstructed	3.79212e-10
ncl_a1	14	210	max_error	0.0217125
ncl_a1	14	210	rms_error	0.000698317
ncl_a1	14	210	correlation	0.999981
ncl_a1	14	210	srr	7.36033
ncl_a1	14	210	precisionbits	4.52533
ICLDIWP	14	210	min_original	0
ICLDIWP	14	210	max_original	0.0950541
ICLDIWP	14	210	mean_original	0.00110906
ICLDIWP	14	210	std_original	0.00350802
ICLDIWP	14	210	min_reconstructed	-0.00106197
ICLDIWP	14	210	max_reconstructed	0.0943037
ICLDIWP	14	210	mean_reconstructed	0.00110906
ICLDIWP	14	210	std_reconstructed	0.00350741
ICLDIWP	14	210	max_error	0.0486388
ICLDIWP	14	210	rms_error	0.000687551
ICLDIWP	14	210	correlation	0.999826
ICLDIWP	14	210	srr	5.74623
ICLDIWP	14	210	precisionbits	3.36175
SL	14	210	min_original	239513
SL	14	210	max_original	608619
SL	14	210	mean_original	354188
SL	14	210	std_original	78818
SL	14	210	min_reconstructed	239356
SL	14	210	max_reconstructed	608953
SL	14	210	mean_reconstructed	354188
SL	14	210	std_reconstructed	78817.9
SL	14	210	max_error	0.00301306
SL	14	210	rms_error	0.000170003
SL	14	210	correlation	1
SL	14	210	srr	10.2947
SL	14	210	precisionbits	7.37456
ICLDTWP	14	210	min_original	8.67362e-19
ICLDTWP	14	210	max_original	0.207316
ICLDTWP	14	210	mean_original	0.00628382
ICLDTWP	14	210	std_original	0.0135679
ICLDTWP	14	210	min_reconstructed	-0.00178925
ICLDTWP	14	210	max_reconstructed	0.207934
ICLDTWP	14	210	mean_reconstructed	0.00628382
ICLDTWP	14	210	std_reconstructed	0.0135667
ICLDTWP	14	210	max_error	0.0235931
ICLDTWP	14	210	rms_error	0.000871914
ICLDTWP	14	210	correlation	0.999911
ICLDTWP	14	210	srr	6.22997
ICLDTWP	14	210	precisionbits	4.40549
so4_a1	14	210	min_original	1.05459e-13
so4_a1	14	210	max_original	7.74072e-09
so4_a1	14	210	mean_original	2.88004e-10
so4_a1	14	210	std_original	5.39813e-10
so4_a1	14	210	min_reconstructed	-2.00198e-11
so4_a1	14	210	max_reconstructed	7.73393e-09
so4_a1	14	210	mean_reconstructed	2.88004e-10
so4_a1	14	210	std_reconstructed	5.39776e-10
so4_a1	14	210	max_error	0.0348611
so4_a1	14	210	rms_error	0.000810592
so4_a1	14	210	correlation	0.999932
so4_a1	14	210	srr	6.42682
so4_a1	14	210	precisionbits	3.84224
so4_a2	14	210	min_original	3.03918e-14
so4_a2	14	210	max_original	6.92143e-10
so4_a2	14	210	mean_original	8.88842e-12
so4_a2	14	210	std_original	8.45485e-12
so4_a2	14	210	min_reconstructed	-6.1364e-12
so4_a2	14	210	max_reconstructed	6.94662e-10
so4_a2	14	210	mean_reconstructed	8.88842e-12
so4_a2	14	210	std_reconstructed	8.44468e-12
so4_a2	14	210	max_error	0.0535503
so4_a2	14	210	rms_error	0.000599181
so4_a2	14	210	correlation	0.998796
so4_a2	14	210	srr	4.34964
so4_a2	14	210	precisionbits	3.22296
so4_a3	14	210	min_original	1.39714e-18
so4_a3	14	210	max_original	6.22364e-10
so4_a3	14	210	mean_original	6.56969e-12
so4_a3	14	210	std_original	2.5158e-11
so4_a3	14	210	min_reconstructed	-3.54648e-12
so4_a3	14	210	max_reconstructed	6.22631e-10
so4_a3	14	210	mean_reconstructed	6.56969e-12
so4_a3	14	210	std_reconstructed	2.51553e-11
so4_a3	14	210	max_error	0.0266513
so4_a3	14	210	rms_error	0.000588463
so4_a3	14	210	correlation	0.999894
so4_a3	14	210	srr	6.10209
so4_a3	14	210	precisionbits	4.22965
QRL	14	210	min_original	-9.41281e-05
QRL	14	210	max_original	2.64461e-05
QRL	14	210	mean_original	-1.72717e-05
QRL	14	210	std_original	1.18491e-05
QRL	14	210	min_reconstructed	-9.45515e-05
QRL	14	210	max_reconstructed	2.64652e-05
QRL	14	210	mean_reconstructed	-1.72717e-05
QRL	14	210	std_reconstructed	1.18484e-05
QRL	14	210	max_error	0.0207528
QRL	14	210	rms_error	0.00108438
QRL	14	210	correlation	0.999939
QRL	14	210	srr	6.50184
QRL	14	210	precisionbits	4.59055
QRS	14	210	min_original	1.30266e-06
QRS	14	210	max_original	8.68339e-05
QRS	14	210	mean_original	9.59774e-06
QRS	14	210	std_original	9.92573e-06
QRS	14	210	min_reconstructed	1.13318e-06
QRS	14	210	max_reconstructed	8.64728e-05
QRS	14	210	mean_reconstructed	9.59774e-06
QRS	14	210	std_reconstructed	9.92531e-06
QRS	14	210	max_error	0.0271311
QRS	14	210	rms_error	0.00106506
QRS	14	210	correlation	0.999958
QRS	14	210	srr	6.76765
QRS	14	210	precisionbits	4.20391
OMEGAT	14	210	min_original	-273.641
OMEGAT	14	210	max_original	201.497
OMEGAT	14	210	mean_original	-0.241871
OMEGAT	14	210	std_original	7.57238
OMEGAT	14	210	min_reconstructed	-273.874
OMEGAT	14	210	max_reconstructed	201.262
OMEGAT	14	210	mean_reconstructed	-0.241871
OMEGAT	14	210	std_reconstructed	7.56864
OMEGAT	14	210	max_error	0.013073
OMEGAT	14	210	rms_error	0.000500967
OMEGAT	14	210	correlation	0.999506
OMEGAT	14	210	srr	4.99154
OMEGAT	14	210	precisionbits	5.25726
EXTINCT	14	210	min_original	1.05884e-11
EXTINCT	14	210	max_original	0.00257961
EXTINCT	14	210	mean_original	1.90591e-05
EXTINCT	14	210	std_original	4.32942e-05
EXTINCT	14	210	min_reconstructed	-5.29191e-06
EXTINCT	14	210	max_reconstructed	0.00255584
EXTINCT	14	210	mean_reconstructed	1.90591e-05
EXTINCT	14	210	std_reconstructed	4.32858e-05
EXTINCT	14	210	max_error	0.0247371
EXTINCT	14	210	rms_error	0.000329401
EXTINCT	14	210	correlation	0.999807
EXTINCT	14	210	srr	5.67103
EXTINCT	14	210	precisionbits	4.33718
CLOUD	14	210	min_original	1.38778e-17
CLOUD	14	210	max_original	0.895483
CLOUD	14	210	mean_original	0.112791
CLOUD	14	210	std_original	0.124784
CLOUD	14	210	min_reconstructed	-0.00828981
CLOUD	14	210	max_reconstructed	0.896478
CLOUD	14	210	mean_reconstructed	0.112791
CLOUD	14	210	std_reconstructed	0.124777
CLOUD	14	210	max_error	0.0243873
CLOUD	14	210	rms_error	0.00147764
CLOUD	14	210	correlation	0.999944
CLOUD	14	210	srr	6.55926
CLOUD	14	210	precisionbits	4.35773
FREQR	14	210	min_original	0
FREQR	14	210	max_original	0.968037
FREQR	14	210	mean_original	0.0644614
FREQR	14	210	std_original	0.119078
FREQR	14	210	min_reconstructed	-0.012086
FREQR	14	210	max_reconstructed	0.96835
FREQR	14	210	mean_reconstructed	0.0644614
FREQR	14	210	std_reconstructed	0.11907
FREQR	14	210	max_error	0.0386522
FREQR	14	210	rms_error	0.00141782
FREQR	14	210	correlation	0.999934
FREQR	14	210	srr	6.43895
FREQR	14	210	precisionbits	3.69331
SO2	14	210	min_original	3.78173e-17
SO2	14	210	max_original	2.89686e-08
SO2	14	210	mean_original	1.48396e-10
SO2	14	210	std_original	6.63667e-10
SO2	14	210	min_reconstructed	-3.09841e-10
SO2	14	210	max_reconstructed	2.88463e-08
SO2	14	210	mean_reconstructed	1.48396e-10
SO2	14	210	std_reconstructed	6.63395e-10
SO2	14	210	max_error	0.048941
SO2	14	210	rms_error	0.000655797
SO2	14	210	correlation	0.99959
SO2	14	210	srr	5.12658
SO2	14	210	precisionbits	3.35281
VT	14	210	min_original	-4583.83
VT	14	210	max_original	5018.16
VT	14	210	mean_original	3.6991
VT	14	210	std_original	524.52
VT	14	210	min_reconstructed	-4593.53
VT	14	210	max_reconstructed	5023.95
VT	14	210	mean_reconstructed	3.6991
VT	14	210	std_reconstructed	524.478
VT	14	210	max_error	0.0128746
VT	14	210	rms_error	0.000690082
VT	14	210	correlation	0.99992
VT	14	210	srr	6.30668
VT	14	210	precisionbits	5.27933
VU	14	210	min_original	-928.716
VU	14	210	max_original	931.203
VU	14	210	mean_original	-0.499133
VU	14	210	std_original	67.8689
VU	14	210	min_reconstructed	-928.522
VU	14	210	max_reconstructed	931.578
VU	14	210	mean_reconstructed	-0.499133
VU	14	210	std_reconstructed	67.8573
VU	14	210	max_error	0.0114983
VU	14	210	rms_error	0.000672654
VU	14	210	correlation	0.99983
VU	14	210	srr	5.7615
VU	14	210	precisionbits	5.44243
VV	14	210	min_original	0.551784
VV	14	210	max_original	1535.09
VV	14	210	mean_original	68.4764
VV	14	210	std_original	78.7074
VV	14	210	min_reconstructed	-5.46444
VV	14	210	max_reconstructed	1529.28
VV	14	210	mean_reconstructed	68.4764
VV	14	210	std_reconstructed	78.6912
VV	14	210	max_error	0.0174765
VV	14	210	rms_error	0.00104114
VV	14	210	correlation	0.999794
VV	14	210	srr	5.62247
VV	14	210	precisionbits	4.83844
U	14	210	min_original	-25.5835
U	14	210	max_original	54.481
U	14	210	mean_original	6.39345
U	14	210	std_original	12.1973
U	14	210	min_reconstructed	-25.7034
U	14	210	max_reconstructed	54.5272
U	14	210	mean_reconstructed	6.39345
U	14	210	std_reconstructed	12.1971
U	14	210	max_error	0.0135318
U	14	210	rms_error	0.000834885
U	14	210	correlation	0.999985
U	14	210	srr	7.51154
U	14	210	precisionbits	5.2075
CMFDT	14	210	min_original	-2.48298e-05
CMFDT	14	210	max_original	0.000243036
CMFDT	14	210	mean_original	5.91625e-06
CMFDT	14	210	std_original	1.69301e-05
CMFDT	14	210	min_reconstructed	-2.47775e-05
CMFDT	14	210	max_reconstructed	0.000239986
CMFDT	14	210	mean_reconstructed	5.91625e-06
CMFDT	14	210	std_reconstructed	1.69285e-05
CMFDT	14	210	max_error	0.0429172
CMFDT	14	210	rms_error	0.000861505
CMFDT	14	210	correlation	0.999907
CMFDT	14	210	srr	6.197
CMFDT	14	210	precisionbits	3.5423
AQRAIN	14	210	min_original	0
AQRAIN	14	210	max_original	0.000228656
AQRAIN	14	210	mean_original	1.94794e-06
AQRAIN	14	210	std_original	4.64017e-06
AQRAIN	14	210	min_reconstructed	-2.75752e-06
AQRAIN	14	210	max_reconstructed	0.000228426
AQRAIN	14	210	mean_reconstructed	1.94794e-06
AQRAIN	14	210	std_reconstructed	4.63797e-06
AQRAIN	14	210	max_error	0.0293103
AQRAIN	14	210	rms_error	0.00062458
AQRAIN	14	210	correlation	0.999526
AQRAIN	14	210	srr	5.02197
AQRAIN	14	210	precisionbits	4.09245
QT	14	210	min_original	1.24165e-06
QT	14	210	max_original	0.0185206
QT	14	210	mean_original	0.0025933
QT	14	210	std_original	0.00428874
QT	14	210	min_reconstructed	1.24119e-06
QT	14	210	max_reconstructed	0.0185124
QT	14	210	mean_reconstructed	0.0025933
QT	14	210	std_reconstructed	0.00428873
QT	14	210	max_error	0.0171809
QT	14	210	rms_error	0.000508229
QT	14	210	correlation	0.999998
QT	14	210	srr	8.83182
QT	14	210	precisionbits	4.86305
dgnw_a02	14	210	min_original	2.33851e-08
dgnw_a02	14	210	max_original	8.80724e-08
dgnw_a02	14	210	mean_original	4.03716e-08
dgnw_a02	14	210	std_original	1.18482e-08
dgnw_a02	14	210	min_reconstructed	2.33457e-08
dgnw_a02	14	210	max_reconstructed	8.81922e-08
dgnw_a02	14	210	mean_reconstructed	4.03716e-08
dgnw_a02	14	210	std_reconstructed	1.1848e-08
dgnw_a02	14	210	max_error	0.0230351
dgnw_a02	14	210	rms_error	0.000988346
dgnw_a02	14	210	correlation	0.999985
dgnw_a02	14	210	srr	7.53388
dgnw_a02	14	210	precisionbits	4.44002
dgnw_a03	14	210	min_original	1.00006e-06
dgnw_a03	14	210	max_original	4.44914e-06
dgnw_a03	14	210	mean_original	1.5659e-06
dgnw_a03	14	210	std_original	6.79075e-07
dgnw_a03	14	210	min_reconstructed	9.87352e-07
dgnw_a03	14	210	max_reconstructed	4.45017e-06
dgnw_a03	14	210	mean_reconstructed	1.5659e-06
dgnw_a03	14	210	std_reconstructed	6.79057e-07
dgnw_a03	14	210	max_error	0.0210019
dgnw_a03	14	210	rms_error	0.00139779
dgnw_a03	14	210	correlation	0.999975
dgnw_a03	14	210	srr	7.13807
dgnw_a03	14	210	precisionbits	4.57333
SOAG	14	210	min_original	3.37808e-20
SOAG	14	210	max_original	2.14354e-09
SOAG	14	210	mean_original	2.86189e-11
SOAG	14	210	std_original	8.6735e-11
SOAG	14	210	min_reconstructed	-1.03757e-11
SOAG	14	210	max_reconstructed	2.14779e-09
SOAG	14	210	mean_reconstructed	2.86189e-11
SOAG	14	210	std_reconstructed	8.67257e-11
SOAG	14	210	max_error	0.0203248
SOAG	14	210	rms_error	0.000594253
SOAG	14	210	correlation	0.999892
SOAG	14	210	srr	6.0894
SOAG	14	210	precisionbits	4.62062
dgnw_a01	14	210	min_original	4.92289e-08
dgnw_a01	14	210	max_original	4.81925e-07
dgnw_a01	14	210	mean_original	1.66719e-07
dgnw_a01	14	210	std_original	7.7506e-08
dgnw_a01	14	210	min_reconstructed	4.92292e-08
dgnw_a01	14	210	max_reconstructed	4.81131e-07
dgnw_a01	14	210	mean_reconstructed	1.66719e-07
dgnw_a01	14	210	std_reconstructed	7.75049e-08
dgnw_a01	14	210	max_error	0.0169199
dgnw_a01	14	210	rms_error	0.000945813
dgnw_a01	14	210	correlation	0.999986
dgnw_a01	14	210	srr	7.56518
dgnw_a01	14	210	precisionbits	4.88514
QC	14	210	min_original	0
QC	14	210	max_original	8.70183e-08
QC	14	210	mean_original	1.93327e-09
QC	14	210	std_original	5.52514e-09
QC	14	210	min_reconstructed	-8.65384e-10
QC	14	210	max_reconstructed	8.68809e-08
QC	14	210	mean_reconstructed	1.93327e-09
QC	14	210	std_reconstructed	5.52449e-09
QC	14	210	max_error	0.0425654
QC	14	210	rms_error	0.000972789
QC	14	210	correlation	0.999883
QC	14	210	srr	6.02835
QC	14	210	precisionbits	3.55417
CCN3	14	220	min_original	3.37544e-05
CCN3	14	220	max_original	1237.94
CCN3	14	220	mean_original	26.6431
CCN3	14	220	std_original	55.6838
CCN3	14	220	min_reconstructed	-4.40401
CCN3	14	220	max_reconstructed	1236.63
CCN3	14	220	mean_reconstructed	26.6431
CCN3	14	220	std_reconstructed	55.6799
CCN3	14	220	max_error	0.0212555
CCN3	14	220	rms_error	0.000535807
CCN3	14	220	correlation	0.999929
CCN3	14	220	srr	6.39147
CCN3	14	220	precisionbits	4.55602
dst_a1	14	220	min_original	3.56598e-14
dst_a1	14	220	max_original	1.95292e-07
dst_a1	14	220	mean_original	6.50608e-10
dst_a1	14	220	std_original	3.33261e-09
dst_a1	14	220	min_reconstructed	-9.96728e-10
dst_a1	14	220	max_reconstructed	1.97374e-07
dst_a1	14	220	mean_reconstructed	6.50608e-10
dst_a1	14	220	std_reconstructed	3.33187e-09
dst_a1	14	220	max_error	0.0296028
dst_a1	14	220	rms_error	0.000360067
dst_a1	14	220	correlation	0.999777
dst_a1	14	220	srr	5.56661
dst_a1	14	220	precisionbits	4.07812
dst_a3	14	220	min_original	9.76073e-22
dst_a3	14	220	max_original	4.80757e-06
dst_a3	14	220	mean_original	8.21532e-09
dst_a3	14	220	std_original	5.82361e-08
dst_a3	14	220	min_reconstructed	-2.28492e-08
dst_a3	14	220	max_reconstructed	4.82692e-06
dst_a3	14	220	mean_reconstructed	8.21532e-09
dst_a3	14	220	std_reconstructed	5.82169e-08
dst_a3	14	220	max_error	0.027507
dst_a3	14	220	rms_error	0.000310862
dst_a3	14	220	correlation	0.999671
dst_a3	14	220	srr	5.28419
dst_a3	14	220	precisionbits	4.18406
CLDICE	14	220	min_original	0
CLDICE	14	220	max_original	7.20326e-05
CLDICE	14	220	mean_original	7.17942e-07
CLDICE	14	220	std_original	1.7575e-06
CLDICE	14	220	min_reconstructed	-4.19514e-07
CLDICE	14	220	max_reconstructed	7.17807e-05
CLDICE	14	220	mean_reconstructed	7.17942e-07
CLDICE	14	220	std_reconstructed	1.75694e-06
CLDICE	14	220	max_error	0.0187054
CLDICE	14	220	rms_error	0.000617567
CLDICE	14	220	correlation	0.99968
CLDICE	14	220	srr	5.30407
CLDICE	14	220	precisionbits	4.7404
IWC	14	220	min_original	0
IWC	14	220	max_original	4.12265e-05
IWC	14	220	mean_original	7.71055e-07
IWC	14	220	std_original	2.23987e-06
IWC	14	220	min_reconstructed	-4.0517e-07
IWC	14	220	max_reconstructed	4.14615e-05
IWC	14	220	mean_reconstructed	7.71055e-07
IWC	14	220	std_reconstructed	2.23958e-06
IWC	14	220	max_error	0.0271541
IWC	14	220	rms_error	0.000863352
IWC	14	220	correlation	0.999874
IWC	14	220	srr	5.97568
IWC	14	220	precisionbits	4.20269
CLDLIQ	14	220	min_original	4.23516e-22
CLDLIQ	14	220	max_original	0.00016955
CLDLIQ	14	220	mean_original	3.0711e-06
CLDLIQ	14	220	std_original	7.7193e-06
CLDLIQ	14	220	min_reconstructed	-1.39435e-06
CLDLIQ	14	220	max_reconstructed	0.000169533
CLDLIQ	14	220	mean_reconstructed	3.0711e-06
CLDLIQ	14	220	std_reconstructed	7.71717e-06
CLDLIQ	14	220	max_error	0.0284279
CLDLIQ	14	220	rms_error	0.00107152
CLDLIQ	14	220	correlation	0.999723
CLDLIQ	14	220	srr	5.40903
CLDLIQ	14	220	precisionbits	4.13655
DCQ	14	220	min_original	-1.92217e-07
DCQ	14	220	max_original	4.15146e-08
DCQ	14	220	mean_original	-3.7514e-09
DCQ	14	220	std_original	1.08604e-08
DCQ	14	220	min_reconstructed	-1.92953e-07
DCQ	14	220	max_reconstructed	4.14145e-08
DCQ	14	220	mean_reconstructed	-3.7514e-09
DCQ	14	220	std_reconstructed	1.08582e-08
DCQ	14	220	max_error	0.0199908
DCQ	14	220	rms_error	0.000917424
DCQ	14	220	correlation	0.999805
DCQ	14	220	srr	5.66241
DCQ	14	220	precisionbits	4.64452
T	14	220	min_original	189.082
T	14	220	max_original	303.072
T	14	220	mean_original	242.867
T	14	220	std_original	32.7865
T	14	220	min_reconstructed	189.059
T	14	220	max_reconstructed	302.992
T	14	220	mean_reconstructed	242.867
T	14	220	std_reconstructed	32.7865
T	14	220	max_error	0.00777487
T	14	220	rms_error	0.000372566
